acc_1_x,acc_1_y,acc_1_z,gyr_1_x,gyr_1_y,acc_2_x,acc_2_y,acc_2_z,gyr_2_x,gyr_2_y,acc_3_x,acc_3_y,acc_3_z,gyr_3_x,gyr_3_y
15.607151037703776,-25.31914508608477,-1013.4159001344885,423.5504717930933,428.13947094686864,221.15617033445793,127.22468226045095,-960.0651224798931,387.20359983131857,421.3753719993007,0.5256146471114349,-937.534232860641,-317.96784548494213,414.86956904217067,424.7527419641166
9.679003729913806,14.656964433888703,-1003.882836157396,424.73611489910945,421.32983613019036,226.63304858275396,135.46251929123238,-966.666869787762,386.55702824628065,420.0133588268061,9.79231193749269,-933.0543345453359,-331.16117201718174,415.5053959347753,424.7214426419043
1.4061168568723832,30.817228319481075,-1011.6017756798619,428.2157675547314,401.67091758874574,221.30932500143788,134.9286930915932,-974.6092763035259,386.27954405913516,419.35258293072854,23.15791957886392,-929.8535074297708,-331.25624545367583,416.24448745039075,425.35208138841404
-12.122437166628465,10.82456853877182,-1024.1220562899161,432.944546466984,379.03986010027927,220.717233637425,132.81733313365288,-964.4193356699301,386.03647148456264,419.83810775057293,28.89362003696929,-931.693579561742,-312.9715621653585,416.8273711328744,425.76091716751097
-7.860866079042598,-41.47418645468474,-1017.7685822266816,437.6754081357445,368.61726926983755,224.21298474609262,129.1327090839786,-941.6915127214709,386.3467493886172,420.0732622441736,26.418178863811654,-943.1040225742433,-296.8044331942013,417.9794752057713,425.40643633417807
36.6122976012927,-143.3586384235979,-995.4268454890321,439.84661030375014,383.0216219194333,229.35831847409486,123.23334542696563,-940.9364942050106,386.3355143687795,419.39355438281547,25.244182297985457,-962.6225735553071,-300.1334534177903,419.3174278877326,424.1259150065605
67.53517560452717,-192.5670061486069,-983.3718334328676,439.9988559932975,408.0277339629776,235.13553285794768,114.39301251478582,-967.543464929258,385.00462783748145,419.4765728360299,24.46378432118173,-974.0657969560057,-319.52011271928336,418.892462696337,422.88674357222175
51.63666601041072,-161.21980168947084,-979.054347017551,442.15954805636034,416.25753126743916,229.74206499089078,108.25558369301262,-986.7993672790988,382.7436380518655,420.03942002318524,17.01044737409365,-964.5185466908227,-334.2800753771782,417.5126818631452,421.94417492656555
42.689249789546196,-132.43538169496492,-974.5505432062786,445.21231544529024,411.1854233118506,219.24003906657853,115.99183716079104,-983.9345218792015,381.335303815083,420.8720091377052,9.536387634298562,-943.9955876373301,-330.89347034098876,417.4955000324757,420.3170567471589
61.58888906584879,-129.94927200117212,-982.1840308055046,447.6308365976759,406.54914930273105,210.68468069784075,132.0650136100661,-973.0459384746844,382.68909860178405,421.9626718162938,14.387510895399362,-937.0813697077556,-320.5357228728062,418.4153389842507,418.2793414391342
87.5289391284982,-156.85669458137613,-996.1779286131118,450.5171074548975,405.27904163759206,213.92927753920972,138.43931856126886,-962.5374550190636,386.6132797121411,422.4851536792708,19.45240263404526,-954.6267474386776,-312.9780614895823,418.5764864207467,416.61405649256136
100.29346503008364,-171.65190957938964,-1003.2767587970125,453.25168540998834,406.6353632358898,229.37195265154426,132.56609974978852,-960.2857392170695,391.2653605006749,422.9631733586082,14.623098149639347,-975.2893506417356,-318.00411833130323,418.2204312739938,415.6873139679002
113.32956148836294,-157.97186745720148,-997.9410050043199,453.34020022312933,408.903953456089,243.79859245720672,117.55675030977922,-969.1751232062759,395.2375945891351,424.24084418201005,15.48222894120935,-971.402707427157,-329.30538318093454,418.85189688409656,416.27388886999864
147.6446383906428,-123.27669274231116,-981.7108775981459,448.11200277191443,411.22990946699383,262.4537319667874,92.7156881146019,-979.0091333350381,397.9086439741612,426.3142062429431,27.132086133618536,-951.264542497174,-322.9179294094654,420.2749568722694,418.14983249793505
175.2527082246132,-77.89199498376576,-960.8793053845067,440.1865876704974,413.01291391885195,285.76525557938834,72.63818144719025,-978.7897206508239,400.02783538946954,428.9402897700762,43.34817012680456,-945.5819636125182,-301.42920872009813,421.6414081058139,419.26482699087126
158.92610913200306,-48.487380479462225,-959.6593122153697,436.47970047705786,413.10878504141647,306.19794500547744,72.00500954812101,-966.747539874548,402.19826053090355,431.1462385632963,64.54391768835379,-964.1427210312561,-289.08157785867627,422.4229226856586,418.3301097508778
133.6475185793838,-56.2744609657262,-964.5505239521879,438.4126011156781,413.48984622584715,327.55861266843334,84.76539694147627,-947.3182431868297,404.1435405959087,431.49911271587524,73.82421871295249,-986.0874178057028,-297.23557167325754,420.65105303703405,416.995105607539
136.75843404370323,-87.9888325611604,-955.6077938772509,443.27743410397267,414.0165144046782,354.08661549032706,97.56065212158225,-924.4400348583418,404.1840977250227,429.78876854072524,51.99126545773663,-984.8439286957918,-310.06431424215845,415.7574017690873,416.9247487195888
149.72859137243947,-119.78443826003365,-955.363110892365,447.79997875265275,412.2506879726326,360.88135451406004,106.06693325623698,-905.3289408314176,401.5962630157177,427.36737399960543,19.32396548182905,-963.3917574726094,-313.4354795992337,411.0592345037558,417.0579575635291
147.38976047656232,-130.84417098223523,-963.0730495994178,447.74758260773115,408.97060349026594,346.6748467766949,113.5203706278537,-900.3072970868485,397.9396662759148,425.11051050915654,7.960120388349452,-942.5594666741382,-307.7949720988203,409.15110765580897,416.55596162651796
114.46427768461675,-127.55292520902756,-956.4817971684511,443.1700828281743,408.43947426243216,331.79262948530675,118.47798206457502,-904.5844816606435,395.558249934655,422.50266599989845,12.19517566676839,-933.9098941945917,-295.1949940494823,409.9149185099349,415.72257974783315
96.63182483830393,-127.1806666661518,-934.9664278954215,440.11954433508623,414.37521871304165,324.8256558446542,120.40934162262873,-897.0974168849901,395.945030243201,419.9447883550925,8.990514899677336,-942.226053305318,-281.27232993193167,413.3161274299104,414.55783699419027
123.4984922325127,-103.73350348701223,-937.0874521875822,440.7223680448611,418.91916520782877,337.95670944907755,118.25952565559511,-885.4411706770619,397.7085901262474,418.0764297863864,2.0593389313263835,-964.1261473768138,-273.46981564862904,417.3111752538137,413.7747775366314
159.9225277740095,-49.60633275300079,-961.5673190517377,440.31555779217433,413.9406925285532,363.400785359283,107.96940185362102,-896.8089223354193,399.11125319014866,416.7112314592748,15.723372970777346,-977.3040542437067,-267.94766573854497,419.4250983581524,414.2977104589054
210.11767212182403,-5.086893056641658,-955.6730027486523,437.6575288349863,406.5092183302471,381.46827547824984,99.92991841333313,-914.5160091968763,399.4973426832279,416.057035546899,45.41762534421345,-980.334885713375,-258.330706924823,419.3581862790251,415.3024929651538
239.11233830489067,-19.018055111610717,-937.6704103545705,435.17124321846615,402.06849820319474,385.1599497534248,98.44097019881279,-913.5998110896522,398.8107881294953,416.79571665383304,59.09492809481026,-994.2304027627438,-250.4845410377792,416.90870060852154,415.5184329547497
223.88893207767774,-75.29217257000656,-940.607689092565,434.2434900377207,399.34121388959085,390.31535783039936,97.70690691141921,-905.6419435900586,397.59444503183647,418.9946200489693,48.25878509149588,-1013.4547044289181,-249.94980524028412,412.88721791588176,415.8472669146763
196.2703960264895,-90.91763344371542,-955.1457688569955,432.68697916380586,400.4910865348622,399.49699978076853,101.5448239915508,-896.1841028058391,396.29697646103955,421.0910196177705,16.32783035742189,-1017.3022007485114,-253.69962867227116,408.8388511809959,417.22338849574265
154.55037145722955,-52.08482917860079,-978.0983249124068,430.26927741610655,401.8217495022822,407.43977107475945,112.42408875967575,-877.0829746010209,395.12408103893455,421.0002018705701,-21.978353322915204,-1008.6697983605758,-251.25821890539098,406.5955262528358,418.28053731136225
126.13613748621954,-30.641906487613188,-998.7492671510918,432.111033203895,397.730038719459,423.4835123592601,113.82765972383726,-859.3303244900646,394.9795391407498,417.85034470576414,-46.17937622353754,-999.2477582752291,-240.8858484046601,407.0192882713851,418.3712003897956
144.03972268796053,-45.04588096781763,-990.0968612333675,435.32024386799,391.05525168713143,433.2556837171669,91.79915519495964,-863.3137512935147,395.0242246969697,413.4244255302491,-47.0549096729346,-984.0766771534782,-233.84752553596024,409.61744918970726,418.7076767927436
171.2305719001042,-63.70537663883191,-951.94783865103,434.69267239223507,385.8330663642351,435.5431962641077,68.33754036856557,-888.7106698715878,392.9107997486188,410.5568510425815,-38.24773562996689,-970.0724099096896,-231.26479699994985,412.3376221920032,419.68848517325716
147.1970121372288,-85.04675319857759,-900.9773895422238,436.25324490185795,382.0673929739747,431.3709403905988,60.78202511753182,-915.7184074810908,389.95026498270744,410.09556690345147,-45.95700843006085,-971.4652559321421,-231.0261537748105,413.4403377213102,421.86548339761936
76.893236455415,-97.15041748924477,-831.0643494633465,445.87267126689676,376.4822286335582,418.2895266971494,58.540847329018916,-926.9139441480335,388.9035110799184,411.2802141220224,-69.732369533555,-980.5062683640757,-234.40881531168645,414.12572837030416,426.214155355712
5.863920364316797,-106.52015220516407,-746.8560062002015,459.8482781168621,366.9592189703407,416.77751744052205,57.24891499189822,-921.7559961281587,388.2390514733914,412.8530426731517,-78.68467001779128,-978.0214077889027,-228.53536658457347,415.19142427932263,430.40743096891316
-58.0653897144914,-180.1208183778461,-669.8758781507483,470.26585559691426,359.8765468857165,432.2143139606264,53.605280871347254,-909.5474892018489,385.17314247889294,413.2014894763114,-77.61068545687742,-973.1035368820708,-201.9145186345054,415.4715338157508,430.62706217812365
-110.89035217939526,-286.67900242570147,-616.6657522349756,477.99074347049395,360.2646594658807,434.33883320943295,38.72481903305774,-896.085797625923,382.2403169901611,412.0328615661793,-95.94737675799438,-979.8806314852176,-178.40498461091525,416.3718871858582,426.8252487084143
-134.55410532843928,-348.42843212451936,-572.0688615852581,489.93245137370764,363.1445982863935,392.5068214146231,6.498641769686339,-876.5968864293555,383.8429427436575,410.32456996240063,-126.06649689789403,-978.4485119463715,-185.38279837230252,420.59382883829335,421.8430102177686
-119.32533729767682,-388.0506579526109,-515.0262184908978,503.55328040407244,365.03649364433574,322.9641045328888,-28.630075217905535,-843.7305341833354,389.0439432503868,408.1047288325708,-141.9619552379331,-958.7407337285641,-202.50174914513386,427.4540694463571,417.4858578415862
-44.32823981785274,-447.80757620413016,-456.3670815015114,510.2953184314839,362.14159361748045,240.6974522615764,-51.32587648114679,-791.7413033961068,396.2066821580085,404.73535159533594,-119.98468106796591,-939.1329086143277,-203.50918874606594,434.84232731131203,414.1141523950293
65.50433384317843,-543.2018333663892,-413.0298007418612,503.86292876773524,351.95912824831896,154.9621412268101,-89.24071389317967,-711.5174510096259,407.06126105043376,399.3318405154175,-62.8721067441292,-931.045704600795,-193.49713264130233,442.05092375462704,411.4861935002237
169.01934709855743,-673.7606049155308,-393.7430125183205,490.0313091546142,335.343829511584,121.69318304575943,-157.34247571901733,-621.4086968746481,420.8458388201296,391.5122369551911,-2.0853015575511358,-929.5167384133503,-201.99400778813046,449.2627359501942,409.8618480382484
249.67406941661753,-849.2608534235693,-389.98933025695595,480.39888988529236,314.86215119975407,155.97048182403535,-234.78004351410763,-550.0856052118029,431.22110295262166,382.6667978567978,23.646980496000545,-930.147957168132,-224.91398960313452,454.23533032655837,409.22178043248067
297.6937617008839,-1065.2838362562948,-388.1999819450875,479.47378094362966,300.02462356531504,219.34065228342004,-312.59609432021847,-507.45557380662973,434.0846383644637,374.49760785569936,32.16923485313435,-947.5803748006789,-220.71325592692517,449.3349664909719,409.9362753611218
314.0909385863099,-1277.4470941310415,-388.1316963775344,487.9320987239765,300.5086758793989,292.25422102468525,-394.90999537173866,-498.33281919172003,431.91458764481786,366.9675207893044,68.29782407446449,-978.9379169148795,-202.94328145738982,432.8911143119665,412.53488733874093
320.04260165638357,-1421.6962668749868,-395.5706453066544,503.7402892195674,312.0483046380011,369.8227973221495,-494.03610486959894,-520.7565016505072,429.0699679812791,360.31525474702227,82.51689327577292,-983.0636075765499,-201.5279466417175,416.2422942030971,413.6174000891979
381.67429527730764,-1484.69957568224,-422.58350368635814,514.7335957646062,319.8770697530753,447.59557297736137,-618.5344725063012,-546.7495837711015,428.64548757433687,354.2412844262417,2.126722978125683,-974.1122342709161,-200.37283749245861,406.3125087790294,410.0595409599202
516.8341164366282,-1503.2735862310483,-470.17710632440327,502.9086879869436,320.73156610280034,490.4950623145298,-759.3389340233854,-527.3935357997641,431.699462296556,347.9638106798898,-146.4050935480618,-999.7799186586795,-182.50096331324198,400.115638457073,405.21492207049783
633.0937295541571,-1484.0555521268739,-516.3559437387723,469.6889098335889,323.82256407610856,488.20520948652296,-917.648893364397,-464.10729500970155,437.8636995131662,341.72200204828124,-299.3857500767515,-1036.8911281836743,-164.42414098248858,399.2611240898814,403.29504520843784
635.3053898002337,-1407.6400710931277,-538.1931301927683,438.7037756519841,337.2644425146899,482.45448558478364,-1096.2538818490377,-424.0576441060892,447.8634823166143,337.77693443567887,-409.26663572656366,-1045.5778074733855,-161.3272939791674,409.22878974023655,404.52818362083946
529.7945526744933,-1283.3367431977094,-535.4977613805878,430.41048383468603,360.20986453469055,522.9602716478846,-1259.2052835259617,-438.8174537828928,458.38500714749017,341.2074474902863,-419.4819420363787,-1034.474639574917,-154.70208263686078,425.2145997227823,407.0792643068576
384.1326925007832,-1158.562524962704,-517.7818189253035,447.0363985838539,383.5058563102759,613.3655715547625,-1354.2032357366045,-469.2968253142375,459.73782452466975,353.4566134944085,-319.09541899609854,-1018.1835737503234,-128.13212410849403,435.5106933189458,409.16910616808354
264.6356901585103,-1065.0743517798717,-487.56366416428324,475.25000067329063,399.7669587562208,690.9678084589057,-1354.4449010841504,-470.72555652571805,446.8479844125993,369.3477898179617,-186.79324415443054,-994.9032191873861,-99.3477029685616,435.8062568275591,410.62509027490626
208.33732265573724,-996.4434521153016,-451.0002916096636,496.9596594842575,408.3329478104816,688.971842737406,-1277.9738788333623,-440.54080419245093,425.83427859536675,382.80252418321237,-104.34681873322954,-972.1199427932331,-86.23313850406953,431.7396279314744,412.109275368821
210.56762123299222,-949.7565514465666,-412.0711044596131,502.48217547134817,412.5578871020486,605.6178856410362,-1180.083804989594,-416.94282032166655,408.58209354177023,392.7492526150721,-85.73042298754078,-960.4300591562376,-80.37764283120141,430.5741476655188,413.5561962140082
245.6668578918166,-932.4547234781678,-376.1112825457894,491.4128758869571,416.23673525309573,491.30132658783106,-1095.7883220455208,-413.18415788966627,403.85022324542973,401.71027233116155,-91.86186594485336,-960.4378589279297,-73.83349651903404,434.0372409643647,414.33544175067465
271.176018143334,-940.643008280242,-366.24523308717113,469.1811573645694,420.96343991358776,401.39771816189557,-1017.3682247632102,-409.18082791009834,412.03714227219507,411.4549442858697,-102.37365590527993,-972.2521222937312,-76.98485064535986,437.04036204296403,414.8142701779216
252.87927920982412,-962.2319589778265,-380.4897601876271,446.6203078850113,426.15501196090366,364.0761068611708,-943.5681830811625,-402.0624351641462,425.45666900417905,420.8133915769232,-115.31080355996694,-995.2901055389785,-95.48783090611064,433.8750222443835,415.84932678666604
195.7566343653862,-988.4491407194608,-388.8287670810235,432.8467637319356,431.70039163849015,369.6728948568972,-892.9395032518487,-386.6959470325257,435.1333227704238,427.6418039132586,-136.71418105958577,-1014.1226761296465,-118.73588437004072,425.9199908802114,417.63132692508043
128.3020767621521,-1013.4594081454551,-378.03468557407354,429.2101133244599,437.7472588099997,394.3987287307187,-873.200769336983,-360.92723773098095,435.5587977874154,431.51102648172656,-174.9571499245025,-1010.620508514638,-128.9928672714389,418.41728497912817,419.5589101651405
75.64278700199606,-1027.773083002832,-354.18695611843407,430.16231646054285,443.7865821812864,412.1037292755687,-878.6058137794909,-352.6034790117241,424.23128946838017,433.6460220914896,-196.31146083245676,-998.9936741094164,-115.11358575580671,415.0591139344169,420.8714189935411
33.07593684774454,-1008.1453424977316,-337.43954032934965,433.5737882201264,447.36168707621226,398.1175597725894,-904.9979756237527,-361.699459339355,406.3648725008758,434.9395630728288,-178.24005120982372,-996.2602693304916,-100.49821781146474,415.5076635954455,422.0926590154445
3.993469130975496,-956.1720413510194,-327.83587600185194,443.2230893648821,445.5478704893711,351.9179553978857,-942.5005790590521,-366.19395189034384,392.0094237034974,436.4792747177092,-144.36941622840033,-993.202214120369,-116.02057087002909,415.77035079560375,424.22236327602644
17.965843428795655,-914.0477140086127,-314.1094294171648,456.04936488406787,439.1543898739361,304.9067389495821,-971.9802654370005,-360.1917015346915,385.43115501492576,439.2171838130577,-124.13125935621076,-988.7661285201071,-139.4919817570129,414.0937002189054,427.03229470637825
68.34904059626064,-897.0508197519483,-300.12105789298505,462.6243735269397,431.1589705096144,269.19576194459916,-982.1136628542984,-340.2790110270378,384.5242124747108,441.52019568677866,-120.08956404196537,-987.7686004826137,-141.40793946367268,412.3272026123017,429.9777225393767
117.03019125355753,-889.0357816724611,-288.72113050174966,459.33567699592777,423.3501515183203,239.7379772712938,-975.6926354829291,-317.9852472771795,385.45855204762864,441.9219294334315,-117.7275940662018,-986.8622864984496,-123.8410661223878,412.14424337571586,432.0536115153411
145.19732927265224,-870.5581852025521,-276.7501344119868,449.03822377579826,416.30121717420263,220.73589728174454,-962.9611862319563,-311.1396744455728,388.03021746813573,440.7711443338851,-109.52000398784264,-990.9014326248927,-99.9592597603177,413.13319286019566,431.3696110752943
154.36240564377428,-850.3814473875852,-264.56103094917444,436.70608862751794,409.79808890009747,216.72319854102923,-944.0150892161867,-311.935001266338,393.0836371785411,438.8088669425279,-98.88931200365312,-1003.9947726104829,-88.33371566109838,413.2824511977114,428.51267456252685
147.68258530515817,-846.7237403725096,-263.9643201800597,427.3593019746116,403.4484229403468,227.6383523886756,-920.1101089372947,-303.62316291332337,397.8485934218776,436.27565160202755,-96.09695049370326,-1014.3660471718342,-94.37792296272231,411.48255161435094,425.99453144711975
131.6330266683419,-852.7899172531818,-281.2072776923178,422.6973457902061,397.85911810337143,248.98317562471047,-896.3901947538534,-283.4210217233056,398.23560141714006,433.0175849387325,-109.11889329268426,-1007.9846942998779,-105.4945928262516,409.59156986074964,424.3924060619767
120.44664688395137,-859.5633107056609,-305.25229448766174,422.4669024638224,393.20093721774697,278.0699738077214,-872.5014917586882,-258.6263785463962,393.5321980544795,428.8345371002971,-125.11572740903436,-990.4410041893236,-108.7227116673624,409.6050812243838,422.85574794115774
134.80267640753323,-870.4155772783728,-323.8774651982798,425.15900687166663,389.74848489293726,303.5542246609024,-853.8717076974143,-246.46509482854114,386.23814621462225,424.3336557342827,-124.33563013335687,-977.6788871603491,-102.38605998986564,411.20914830292213,421.1700181190793
171.74478377863056,-890.6085589339883,-337.12283849286837,427.27253853755064,387.92027994543747,311.3193923739782,-843.2595780135204,-251.47793792889019,379.68805739832305,420.52193098692055,-111.94733874578444,-971.3814049718662,-109.79106639229043,412.8000114695729,419.8914607609836
203.11997630204445,-912.377833468725,-355.7655332192954,427.15330586323495,386.1181727220939,304.7597307525258,-840.8754727878438,-260.5476497043154,376.70671412549774,417.9099256832226,-106.86717424920738,-970.1871082086113,-131.9970745305475,412.5387797958484,419.682045903082
215.2010447714217,-936.5847584527407,-380.19493223441094,428.38183394544706,385.82607243271946,298.8691776396427,-849.1766522191641,-267.91051801126173,377.4189082520184,416.48160631335793,-114.90158542265338,-975.8597361726129,-140.35595569196877,411.52064789535115,420.8894894908435
221.39957688264482,-965.6932266648752,-400.9240813961448,433.8917920250582,390.0567105752064,303.48053717305277,-866.5680348061727,-273.88516656129354,379.4865646407974,415.9659279603561,-133.81145847613854,-983.8763899971476,-130.30350713736271,412.013334159935,422.4478981136695
228.27393559064302,-990.5869210069262,-414.4475739097236,441.2562013612573,397.042838136633,318.1559325950258,-888.0970985130657,-274.8319505699061,381.20568953885873,415.28155384795224,-159.35968502519782,-991.6650927793969,-116.09825838026399,414.22917408662,422.37410966031064
230.5869363757303,-1005.2905384575446,-427.4776905295908,445.03844740718415,405.38120165180584,333.2029931872118,-911.431247567784,-276.5854061116459,382.85033602263775,413.6542191967388,-177.3023914444289,-1003.0466390547801,-114.64683514176868,417.5913806927099,421.23705492798854
219.6007235502001,-989.0186962319581,-427.33402287322735,440.9138361396602,413.2304313867285,339.271323449735,-941.5275952279726,-295.44019239290685,384.2418054667477,412.36954437529965,-168.9227280231515,-1016.0312997886775,-124.28826238875176,420.48330511040837,421.16531036287466
191.7847124608871,-942.4696847493677,-396.71046899544785,431.9188523917745,416.57262869614453,335.80198302320423,-972.8486872837127,-328.60628473389727,385.42614761166243,413.0016320970558,-148.41326781144173,-1015.8656546472813,-131.54738869228703,422.2703515697202,422.42654203659913
164.6605769453689,-909.356816829568,-357.45317614671103,426.41587993571176,414.5469804402302,325.74832297672793,-981.8651575087317,-356.11748985376744,387.1758978547573,415.7058994594781,-132.45317593673585,-1001.801525411042,-136.86006108856435,423.2343263756197,423.9255393518149
154.1195204846283,-903.4099974028957,-341.7712840759894,428.43170413331507,409.97152728924897,315.1541969438848,-966.0195133969405,-368.5576955676853,389.2064270511715,419.02120354024237,-109.42325399176485,-989.1521350571002,-145.02307123213728,423.16370293269006,424.96504797684975
161.67271657797954,-899.9683739930248,-342.3880764959413,433.84583666350517,406.10909816512185,318.36745941934487,-945.6228160860566,-367.3787274303829,390.14758558984425,421.4816556470999,-84.66277427524388,-987.9058132884421,-148.37700922654395,421.3319277347591,424.7962403312349
180.81613398109795,-895.4785342071478,-331.63426958930233,436.7805205781868,404.2462241330407,335.2225893760184,-930.5893938791917,-358.14435912047884,388.9280614980115,422.8107721457507,-74.16877452832442,-995.7774038079651,-143.89233866192242,418.1120053036979,423.7202714365473
198.8568944930882,-904.1024049623354,-312.7570591320794,436.0268893390457,403.2814652461026,340.6307437755613,-919.5764223027941,-352.62195874259453,387.29130528815836,423.6092274175871,-80.3971956109252,-992.5835765692767,-137.63260790939668,414.90811638246765,423.62320835604635
203.28324245009583,-925.5868009472366,-310.42349915587,433.6073222143644,402.39217147448653,327.1758792970294,-916.2054279868339,-344.6484052323586,387.03315870613994,424.36772047330817,-94.85548841763712,-980.0974638719732,-128.92856460669537,412.8527289163691,424.53861995840197
192.71677124686465,-941.1537339405871,-327.9726008655263,431.1077399236639,401.9047462202539,313.0698310156968,-909.1645281747839,-326.1396392597818,387.94917643640423,424.9604041556236,-106.36812783489508,-978.6688101520903,-115.53137128255436,412.62598624215735,424.688500407571
178.40639436166674,-932.8487631822414,-344.0512241278437,429.22481067217916,401.48605832964824,305.013502691749,-894.1128129647192,-306.5397551785435,388.6115517126175,425.2739541874853,-109.71339074817936,-988.9561384243257,-107.94870578672223,413.4676820092589,423.31437476351584
175.59476007893372,-916.1750000999358,-353.27170770392485,428.40917356967327,401.04045254351985,310.231816722616,-892.8178969834385,-285.3138692575385,387.9245068314803,424.8337050680247,-112.10250727327409,-1003.8363235052927,-115.52232477877996,413.14944284183315,421.47886039473633
180.29287690407006,-914.2396048137234,-360.7732886839985,427.7446632715818,400.88881074482987,323.65989333220676,-909.3907818595991,-264.8012955815071,386.75375120008823,423.03863594214664,-124.72763328892206,-1006.8806333350781,-128.73582790521,410.7082276688,420.5016887314161
177.70881902974736,-923.0265369406839,-366.1149368876792,426.93332087970333,401.7572332485146,326.58043013472326,-931.4235523814212,-258.13287870472044,385.7066849230246,420.47887637848095,-142.4012823797047,-990.6236068506455,-135.9870254161427,408.23548751534224,420.57636585140784
169.11605776397676,-921.1335482008859,-366.0554115920858,426.824138273175,403.83542576693,321.31141101694277,-946.827030177963,-268.47041283549305,384.2585250232104,418.778268268184,-147.04198946337848,-971.9961374931187,-137.78989912015214,407.48050117491834,421.1506964976969
165.58737375009838,-913.450391827179,-356.37011296719487,427.9092893701774,405.61245636299503,312.0262948790677,-942.3781871128864,-290.872366660593,382.68626333188206,418.4468482270822,-136.58523520085433,-964.3785913570453,-137.9814434638565,408.63315220958,422.0027139511323
169.19666276739588,-921.2554452659084,-346.56228934281745,429.8183645055994,406.0575791223371,302.97443281208433,-921.3945955058495,-310.61332486154487,381.9275106219551,418.50449128439794,-125.63131915710963,-970.071366444227,-137.79775326614552,409.96725170254126,422.9072683664506
168.94393724172238,-934.8648150967296,-349.32125441896187,429.98379543781283,406.1960601915387,301.50381368765983,-903.6480428493297,-319.650767290362,381.42751062195515,418.6480464815431,-122.84670607642008,-985.902546453354,-136.14415678945167,409.80040112567474,423.9226568801098
159.31075731128155,-931.8334538524714,-356.2827370851577,428.7217981985781,406.7590032811618,305.548051804142,-897.2312691826277,-325.17110930139114,381.1862313643928,419.02022627175995,-124.7301859348019,-988.3274387302346,-129.86729205405572,409.14340266031707,425.44032173756557
153.90614504481968,-919.9832192563256,-355.30913588825194,428.807482651691,407.5413978445129,307.6579316968977,-898.7010341037654,-326.33534949077386,381.75677965743404,419.5394839581639,-125.99997972769204,-975.3939628491777,-117.99858272140581,409.6442593594606,426.53958124313976
160.01851109112016,-916.39683478125,-350.2592146465794,430.00795004846117,407.61403320819846,307.78266834019985,-901.8612198803646,-324.0927377044655,382.17174020049265,420.33181446603857,-127.52477142550198,-974.4155036760948,-105.8906641988806,411.317929430047,425.8705070425455
